,month,season,year,rank,movie_title,prodco,total_tickets,numtheaters,open_tickets,opentheaters,startdate,enddate
1385,8,Fall,2010,10,The Switch,Mira.,"3,494,300","2,017","1,094,300","2,012",8/20,11/18
1386,8,Fall,2010,11,Piranha 3D,W/Dim.,"3,145,100","2,491","1,310,900","2,470",8/20,11/18
1387,8,Fall,2010,12,Lottery Ticket,WB,"3,109,400","1,974","1,381,600","1,973",8/20,11/4
1388,8,Fall,2010,13,Avatar: Special Edition,Fox,"1,351,100",812,"519,800",812,8/27,11/18
1389,9,Fall,2010,1,The Town,WB,"11,595,800","2,935","3,087,900","2,861",9/17,1/6
1390,9,Fall,2010,2,Resident Evil: Afterlife,SGem,"7,563,300","3,209","3,456,600","3,203",9/10,11/4
1391,9,Fall,2010,3,Easy A,SGem,"7,346,100","2,974","2,300,100","2,856",9/17,12/23
1392,9,Fall,2010,4,Legend of the Guardians: The Owls of Ga'Hoole,WB,"7,003,200","3,575","2,089,800","3,575",9/24,1/20
1393,9,Fall,2010,5,Wall Street: Money Never Sleeps,Fox,"6,600,600","3,597","2,465,800","3,565",9/24,12/19
1394,9,Fall,2010,6,The American,Focus,"4,478,800","2,833","1,709,200","2,823",9/1,11/4
1395,9,Fall,2010,7,Devil,Uni.,"4,226,600","2,811","1,594,000","2,809",9/17,11/18
1396,9,Fall,2010,8,Machete,Fox,"3,345,100","2,678","1,480,700","2,670",9/3,11/18
1397,9,Fall,2010,9,You Again,BV,"3,233,000","2,548","1,090,500","2,548",9/24,12/16
1398,9,Fall,2010,10,Alpha and Omega,LGF,"3,158,100","2,625","1,181,200","2,625",9/17,12/2
1399,9,Fall,2010,11,Going the Distance,WB (NL),"2,239,500","3,030","893,000","3,030",9/3,10/21
1400,9,Fall,2010,12,The Virginity Hit,Sony,"80,100",700,"39,200",700,9/24,10/7
1401,9,Fall,2010,13,Leaves of Grass,First,"8,800",6,"2,700",3,9/17,10/14
1402,10,Fall,2010,1,Jackass 3-D,Par.,"14,635,400","3,139","6,286,300","3,081",10/15,1/20
1403,10,Fall,2010,2,The Social Network,Sony,"12,105,200","2,921","2,802,200","2,771",10/1,3/3
1404,10,Fall,2010,3,Red,Sum.,"11,283,400","3,349","2,716,800","3,255",10/15,2/3
1405,10,Fall,2010,4,Paranormal Activity 2,Par.,"10,580,900","3,239","5,078,500","3,216",10/22,1/20
1406,10,Fall,2010,5,Secretariat,BV,"7,454,900","3,108","1,584,900","3,072",10/8,2/10
1407,10,Fall,2010,6,Life as We Know It,WB,"6,663,500","3,150","1,811,000","3,150",10/8,1/27
1408,10,Fall,2010,7,Saw 3D,LGF,"5,749,700","2,808","2,812,700","2,808",10/29,12/2
1409,10,Fall,2010,8,Hereafter,WB,"4,088,300","2,424","27,500",6,10/22,1/13
1410,10,Fall,2010,9,My Soul to Take,Uni.,"1,854,600","2,572","854,200","2,572",10/8,11/4
1411,10,Fall,2010,10,Case 39,ParV,"1,668,200","2,212","668,000","2,211",10/1,11/18
1412,10,Fall,2010,11,Let Me In,Over.,"1,526,400","2,042","642,600","2,020",10/1,12/9
1413,10,Fall,2010,12,It's Kind of a Funny Story,Focus,"800,500",757,"251,400",742,10/8,11/25
1414,11,Winter,2010,1,Harry Potter and the Deathly Hallows Part 1,WB,"36,989,200","4,125","15,607,700","4,125",11/19,4/7
1415,11,Winter,2010,2,Tangled,BV,"25,173,400","3,603","6,088,300","3,603",11/24,6/2
1416,11,Winter,2010,3,Megamind,P/DW,"18,528,800","3,949","5,744,900","3,944",11/5,2/24
1417,11,Winter,2010,4,Due Date,WB,"12,551,700","3,365","4,081,100","3,355",11/5,1/27
1418,11,Winter,2010,5,Unstoppable,Fox,"10,182,600","3,261","2,832,500","3,207",11/12,3/10
1419,11,Winter,2010,6,Burlesque,SGem,"4,923,900","3,037","1,491,600","3,037",11/24,2/10
1420,11,Winter,2010,7,For Colored Girls,LGF,"4,745,900","2,127","2,434,100","2,127",11/5,1/20
1421,11,Winter,2010,8,Love and Other Drugs,Fox,"4,040,800","2,458","1,215,900","2,455",11/24,2/17
1422,11,Winter,2010,9,Morning Glory,Par.,"3,871,600","2,544","1,149,000","2,518",11/10,1/20
1423,11,Winter,2010,10,Faster,CBS,"2,901,400","2,470","1,064,100","2,454",11/24,2/10
1424,11,Winter,2010,11,Skyline,Uni.,"2,691,000","2,883","1,459,700","2,880",11/12,12/21
1425,11,Winter,2010,12,The Next Three Days,LGF,"2,640,400","2,564","816,800","2,564",11/19,1/6
1426,11,Winter,2010,13,Conviction,FoxS,"853,200",672,"12,800",11,11/5,12/26
1427,12,Winter,2010,1,True Grit,Par.,"21,634,800","3,464","3,099,900","3,047",12/22,4/28
1428,12,Winter,2010,2,Tron Legacy,BV,"21,481,000","3,451","5,496,400","3,451",12/17,4/14
1429,12,Winter,2010,3,Little Fockers,Uni.,"18,531,700","3,675","3,849,400","3,536",12/22,3/17
1430,12,Winter,2010,4,The King's Speech,Wein.,"17,197,100","2,584","44,400",4,12/25,3/31
1431,12,Winter,2010,5,Black Swan,FoxS,"13,514,700","2,407","180,300",18,12/17,5/5
1432,12,Winter,2010,6,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fox,"13,032,100","3,555","2,996,900","3,555",12/10,4/14
1433,12,Winter,2010,7,Yogi Bear,WB,"12,626,800","3,515","2,048,900","3,515",12/17,4/7
1434,12,Winter,2010,8,The Fighter,Par.,"11,687,500","2,534","37,500",4,12/17,3/31
1435,12,Winter,2010,9,The Tourist,Sony,"8,443,300","2,756","2,056,500","2,756",12/10,3/10
1436,12,Winter,2010,10,Gulliver's Travels,Fox,"5,340,700","3,089","787,500","2,546",12/25,4/14
1437,12,Winter,2010,11,How Do You Know,Sony,"3,771,900","2,483","934,400","2,483",12/17,1/27
1438,12,Winter,2010,12,The Warrior's Way,Rela.,"707,400","1,622","380,600","1,622",12/3,2/3
1439,1,Winter,2011,1,The Green Hornet,Sony,"12,332,100","3,584","4,265,500","3,584",1/14,4/21
1440,1,Winter,2011,2,No Strings Attached,Par.,"8,821,800","3,050","2,500,400","3,018",1/21,4/7
1441,1,Winter,2011,3,The Dilemma,Uni.,"6,051,800","2,943","2,266,700","2,940",1/14,3/3
1442,1,Winter,2011,4,The Rite,WB (NL),"4,125,800","2,985","1,881,600","2,985",1/28,4/7
1443,1,Winter,2011,5,The Mechanic,CBS,"3,705,000","2,704","1,453,200","2,703",1/28,4/7
1444,1,Winter,2011,6,Season of the Witch,Rela.,"3,099,500","2,827","1,350,200","2,816",1/7,3/24
1445,1,Winter,2011,7,Country Strong,SGem,"2,524,200","1,441","3,800",2,1/7,2/17
1446,1,Winter,2011,8,127 Hours,FoxS,"2,289,000",916,"33,100",4,1/28,4/14
1447,1,Winter,2011,9,The Way Back,NM,"343,700",678,"155,100",678,1/21,3/3
1448,2,Spring,2011,1,Just Go With It,Sony,"13,107,900","3,548","3,882,300","3,548",2/11,5/19
1449,2,Spring,2011,2,Gnomeo and Juliet,BV,"12,718,500","3,037","3,226,100","2,994",2/11,6/23
1450,2,Spring,2011,3,Justin Bieber: Never Say Never,Par.,"9,289,300","3,118","3,755,000","3,105",2/11,5/12
1451,2,Spring,2011,4,Unknown,WB,"8,102,600","3,043","2,780,700","3,043",2/18,5/12
1452,2,Spring,2011,5,I Am Number Four,BV,"7,010,200","3,156","2,474,500","3,154",2/18,6/2
1453,2,Spring,2011,6,Hall Pass,WB (NL),"5,732,900","2,950","1,722,100","2,950",2/25,5/12
1454,2,Spring,2011,7,"Big Mommas: Like Father, Like Son",Fox,"4,823,800","2,821","2,073,900","2,821",2/18,5/26
1455,2,Spring,2011,8,The Roommate,SGem,"4,745,600","2,534","1,908,700","2,534",2/4,3/24
1456,2,Spring,2011,9,Sanctum,Uni.,"2,897,500","2,789","1,202,000","2,787",2/4,3/3
1457,2,Spring,2011,10,The Eagle,Focus,"2,479,600","2,296","1,104,900","2,296",2/11,4/7
1458,2,Spring,2011,11,Drive Angry,Sum.,"1,363,500","2,290","660,000","2,290",2/25,4/21
1459,3,Spring,2011,1,Rango,Par.,"15,665,300","3,923","4,844,700","3,917",3/4,7/7
1460,3,Spring,2011,2,Battle: Los Angeles,Sony,"10,630,100","3,417","4,525,900","3,417",3/11,6/2
1461,3,Spring,2011,3,Limitless,Rela.,"9,978,400","2,838","2,405,500","2,756",3/18,7/7
1462,3,Spring,2011,4,The Adjustment Bureau,Uni.,"7,951,100","2,847","2,691,800","2,840",3/4,5/26
1463,3,Spring,2011,5,The Lincoln Lawyer,LGF,"7,300,600","2,707","1,680,200","2,707",3/18,7/21
1464,3,Spring,2011,6,Diary of a Wimpy Kid: Rodrick Rules,Fox,"6,627,200","3,169","3,021,800","3,167",3/25,7/14
1465,3,Spring,2011,7,Red Riding Hood,WB,"4,791,600","3,030","1,781,800","3,030",3/11,5/26
1466,3,Spring,2011,8,Paul,Uni.,"4,759,900","2,806","1,659,500","2,802",3/18,5/19
1467,3,Spring,2011,9,Sucker Punch,WB,"4,630,100","3,033","2,424,700","3,033",3/25,5/26
1468,3,Spring,2011,10,Beastly,CBS,"3,545,200","1,959","1,253,300","1,952",3/4,5/19
1469,3,Spring,2011,11,Mars Needs Moms,BV,"2,721,700","3,117","879,700","3,117",3/11,6/23
1470,3,Spring,2011,12,Take Me Home Tonight,Rela.,"864,900","2,003","440,800","2,003",3/4,4/21
1471,4,Spring,2011,1,Fast Five,Uni.,"26,038,000","3,793","10,694,600","3,644",4/29,8/11
1472,4,Spring,2011,2,Rio,Fox,"17,825,600","3,842","4,866,700","3,826",4/15,9/8
1473,4,Spring,2011,3,Hop,Uni.,"13,410,100","3,616","4,658,000","3,579",4/1,6/16
1474,4,Spring,2011,4,Water for Elephants,Fox,"7,285,700","2,820","2,089,600","2,817",4/22,8/11
1475,4,Spring,2011,5,Source Code,Sum.,"6,788,400","2,971","1,837,700","2,961",4/1,7/14
1476,4,Spring,2011,6,Insidious,FD,"6,701,700","2,419","1,646,600","2,408",4/1,9/8
1477,4,Spring,2011,7,Tyler Perry's Madea's Big Happy Family,LGF,"6,619,400","2,288","3,110,300","2,288",4/22,7/21
1478,4,Spring,2011,8,Soul Surfer,TriS,"5,440,900","2,240","1,315,400","2,214",4/8,7/21
1479,4,Spring,2011,9,Hanna,Focus,"4,995,000","2,545","1,534,800","2,535",4/8,7/7
1480,4,Spring,2011,10,Scream 4,W/Dim.,"4,737,100","3,314","2,319,100","3,305",4/15,6/30
1481,4,Spring,2011,11,Arthur (2011),WB,"4,203,000","3,276","1,516,500","3,276",4/8,6/9
1482,4,Spring,2011,12,Your Highness,Uni.,"2,747,600","2,772","1,161,300","2,769",4/8,5/19
1483,4,Spring,2011,13,African Cats,BV,"1,914,200","1,224","744,800","1,220",4/22,7/14
1484,4,Spring,2011,14,The Conspirator,RAtt.,"1,431,600",849,"435,100",707,4/15,9/15
1485,4,Spring,2011,15,Prom,BV,"1,288,800","2,730","584,700","2,730",4/29,6/23
1486,4,Spring,2011,16,Hoodwinked Too! Hood vs. Evil,Wein.,"1,258,800","2,505","509,800","2,505",4/29,7/21
1487,4,Spring,2011,17,The King's Speech (PG-13),Wein.,"414,900","1,011","140,600","1,011",4/1,6/16
1488,4,Spring,2011,18,Dylan Dog: Dead of Night,OMNI/FSR,"151,000",875,"93,600",875,4/29,5/19
1489,5,Summer,2011,1,The Hangover Part II,WB,"31,587,400","3,675","10,663,300","3,615",5/26,9/15
1490,5,Summer,2011,2,Pirates of the Caribbean: On Stranger Tides,BV,"29,927,500","4,164","11,185,100","4,155",5/20,9/29
1491,5,Summer,2011,3,Thor,Par.,"22,467,000","3,963","8,154,300","3,955",5/6,8/25
1492,5,Summer,2011,4,Bridesmaids,Uni.,"21,018,000","2,958","3,256,500","2,918",5/13,9/29
1493,5,Summer,2011,5,Kung Fu Panda 2,P/DW,"20,521,200","3,952","5,912,700","3,925",5/26,9/29
1494,5,Summer,2011,6,Something Borrowed,WB,"4,845,400","2,904","1,730,200","2,904",5/6,7/28
1495,5,Summer,2011,7,Jumping the Broom,TriS,"4,627,200","2,035","1,887,800","2,035",5/6,6/30
1496,5,Summer,2011,8,Priest,SGem,"3,707,000","2,864","1,855,300","2,864",5/13,6/23
1497,6,Summer,2011,1,Transformers: Dark of the Moon,P/DW,"44,260,900","4,088","12,140,600","4,088",6/29,10/13
1498,6,Summer,2011,2,Cars 2,BV,"23,945,000","4,115","8,205,400","4,115",6/24,12/15
1499,6,Summer,2011,3,X-Men: First Class,Fox,"18,184,900","3,692","6,836,400","3,641",6/3,9/29
1500,6,Summer,2011,4,Super 8,Par.,"15,807,000","3,424","4,398,400","3,379",6/10,9/29
1501,6,Summer,2011,5,Green Lantern,WB,"14,505,900","3,816","6,597,300","3,816",6/17,9/29
1502,6,Summer,2011,6,Bad Teacher,Sony,"12,547,100","3,049","3,921,000","3,049",6/24,10/13
1503,6,Summer,2011,7,Mr. Popper's Penguins,Fox,"8,508,400","3,342","2,288,500","3,339",6/17,10/20
1504,6,Summer,2011,8,Midnight in Paris,SPC,"7,102,600","1,038","74,300",6,6/10,3/22
1505,6,Summer,2011,9,Judy Moody and the NOT Bummer Summer,Rela.,"1,865,000","2,524","754,000","2,524",6/10,8/18
1506,6,Summer,2011,10,The Art of Getting By,FoxS,"177,500",610,"84,300",610,6/17,7/14
1507,7,Summer,2011,1,Harry Potter and the Deathly Hallows Part 2,WB,"47,989,900","4,375","21,308,500","4,375",7/15,11/24
1508,7,Summer,2011,2,Captain America: The First Avenger,Par.,"22,251,800","3,715","8,193,800","3,715",7/22,11/10
1509,7,Summer,2011,3,The Smurfs,Sony,"17,968,800","3,427","4,485,100","3,395",7/29,12/15
1510,7,Summer,2011,4,Horrible Bosses,WB (NL),"14,804,200","3,134","3,564,500","3,040",7/8,10/27
1511,7,Summer,2011,5,Cowboys & Aliens,Uni.,"12,626,300","3,754","4,588,300","3,750",7/29,11/3
1512,7,Summer,2011,6,"Crazy, Stupid, Love.",WB,"10,627,100","3,020","2,406,100","3,020",7/29,11/24
1513,7,Summer,2011,7,Zookeeper,Sony,"10,122,200","3,482","2,527,200","3,482",7/8,10/27
1514,7,Summer,2011,8,Friends with Benefits,SGem,"7,028,100","2,926","2,345,400","2,926",7/22,9/22
1515,7,Summer,2011,9,Larry Crowne,Uni.,"4,484,700","2,976","1,649,400","2,973",7/1,8/18
1516,7,Summer,2011,10,Winnie the Pooh,BV,"3,361,800","2,405","989,600","2,405",7/15,9/22
1517,7,Summer,2011,11,Monte Carlo,Fox,"2,920,200","2,473","938,800","2,473",7/1,9/29
1518,8,Fall,2011,1,Rise of the Planet of the Apes,Fox,"22,267,000","3,691","6,902,500","3,648",8/5,12/15
1519,8,Fall,2011,2,The Help,BV,"21,397,100","3,014","3,280,200","2,534",8/10,3/8
1520,8,Fall,2011,3,Final Destination 5,WB (NL),"5,363,900","3,155","2,271,000","3,155",8/12,10/13
1521,8,Fall,2011,4,Spy Kids: All the Time in the World,W/Dim.,"4,853,700","3,305","1,466,600","3,295",8/19,12/15
1522,8,Fall,2011,5,The Change-Up,Uni.,"4,670,200","2,913","1,704,200","2,913",8/5,9/29
1523,8,Fall,2011,6,30 Minutes or Less,Sony,"4,666,700","2,888","1,678,900","2,888",8/12,9/29
1524,8,Fall,2011,7,Colombiana,TriS,"4,617,900","2,614","1,310,900","2,614",8/26,11/3
1525,8,Fall,2011,8,The Debt,Focus,"3,926,600","1,874","1,248,000","1,826",8/31,11/3
1526,8,Fall,2011,9,Our Idiot Brother,Wein.,"3,125,500","2,555","883,100","2,555",8/26,11/24
1527,8,Fall,2011,10,Don't Be Afraid of the Dark,FD,"3,028,600","2,780","1,073,800","2,760",8/26,11/17
1528,8,Fall,2011,11,Conan the Barbarian (2011),LGF,"2,642,100","3,015","1,262,100","3,015",8/19,10/6
1529,8,Fall,2011,12,Fright Night (2011),BV,"2,305,500","3,114","971,600","3,114",8/19,11/10
1530,8,Fall,2011,13,One Day,Focus,"1,717,600","1,725","639,700","1,719",8/19,9/22
1531,8,Fall,2011,14,Glee The 3D Concert Movie,Fox,"1,494,000","2,040","750,800","2,040",8/12,9/29
1532,9,Fall,2011,1,The Lion King (in 3D),BV,"11,914,600","2,340","3,797,400","2,330",9/16,1/12
1533,9,Fall,2011,2,Moneyball,Sony,"9,608,700","3,018","2,456,100","2,993",9/23,2/2
1534,9,Fall,2011,3,Contagion,WB,"9,528,700","3,222","2,821,600","3,222",9/9,12/15
1535,9,Fall,2011,4,Dolphin Tale,WB,"9,190,200","3,515","2,412,100","3,507",9/23,1/26
1536,9,Fall,2011,5,Drive (2011),FD,"4,435,400","2,904","1,428,300","2,886",9/16,2/9
1537,9,Fall,2011,6,50/50,Sum.,"4,409,800","2,479","1,088,700","2,458",9/30,12/29
1538,9,Fall,2011,7,Courageous,TriS,"4,408,000","1,214","1,147,700","1,161",9/30,1/26
1539,9,Fall,2011,8,Abduction,LGF,"3,537,400","3,118","1,376,000","3,118",9/23,12/15
1540,9,Fall,2011,9,Killer Elite,ORF,"3,164,400","2,986","1,177,800","2,986",9/23,11/17
1541,9,Fall,2011,10,Dream House,Uni.,"2,682,900","2,664","1,023,800","2,661",9/30,11/17
1542,9,Fall,2011,11,Shark Night 3D,Rela.,"2,377,500","2,848","1,058,500","2,806",9/2,11/24
1543,9,Fall,2011,12,Apollo 18,W/Dim.,"2,227,700","3,330","1,096,300","3,328",9/2,11/24
1544,9,Fall,2011,13,What's Your Number?,Fox,"1,764,600","3,011","682,800","3,002",9/30,11/24
1545,9,Fall,2011,14,Warrior,LGF,"1,720,000","1,883","660,200","1,869",9/9,11/3
1546,9,Fall,2011,15,Straw Dogs (2011),SGem,"1,300,300","2,408","645,300","2,408",9/16,10/13
1547,9,Fall,2011,16,I Don't Know How She Does It,Wein.,"1,216,900","2,490","554,400","2,476",9/16,11/24
1548,9,Fall,2011,17,Bucky Larson: Born to Be a Star,Sony,"313,800","1,500","178,200","1,500",9/9,9/22
1549,9,Fall,2011,18,Creature (2011),BD,"63,100","1,507","41,200","1,507",9/9,9/15
1550,10,Fall,2011,1,Puss in Boots,P/DW,"19,056,100","3,963","4,352,200","3,952",10/28,3/1
1551,10,Fall,2011,2,Paranormal Activity 3,Par.,"13,285,800","3,329","6,713,700","3,321",10/21,1/5
1552,10,Fall,2011,3,Real Steel,BV,"10,913,800","3,440","3,489,100","3,440",10/7,2/16
1553,10,Fall,2011,4,Footloose (2011),Par.,"6,615,600","3,555","1,986,700","3,549",10/14,1/12
1554,10,Fall,2011,5,The Ides of March,Sony,"5,231,200","2,199","1,337,200","2,199",10/7,1/12
1555,10,Fall,2011,6,In Time,Fox,"4,791,000","3,127","1,539,000","3,122",10/28,2/2
1556,10,Fall,2011,7,The Three Musketeers (2011),Sum.,"2,566,100","3,017","1,107,800","3,017",10/21,12/29
1557,10,Fall,2011,8,The Thing (2011),Uni.,"2,132,100","2,996","1,084,800","2,996",10/14,11/17
1558,10,Fall,2011,9,The Rum Diary,FD,"1,651,100","2,292","655,900","2,273",10/28,12/22
1559,10,Fall,2011,10,Johnny English Reborn,Uni.,"1,046,100","1,554","489,600","1,552",10/21,11/24
1560,10,Fall,2011,11,The Big Year,Fox,"907,300","2,150","415,300","2,150",10/14,12/1
1561,10,Fall,2011,12,The Mighty Macs,QM,"238,300",975,"123,000",975,10/21,12/1
1562,11,Winter,2011,1,The Twilight Saga: Breaking Dawn Part 1,Sum.,"35,912,900","4,066","17,640,100","4,061",11/18,2/23
1563,11,Winter,2011,2,The Muppets,BV,"11,306,700","3,440","3,734,200","3,440",11/23,4/5
1564,11,Winter,2011,3,Immortals,Rela.,"10,663,200","3,120","4,113,200","3,112",11/11,2/23
